score	sentence	voicevox_says	kuromoji_expects
1	受賞式の会場には、各界を代表する著名人がずらりと顔をそろえていた。	じゅしょおしきのかいじょおにわかくかいおだいひょおするちょめえひとがずらりとかおそろえてえた	じゅしょおしきのかいじょおにわかくかいおだいひょおするちょめえじんがずらりとかおそろえてえた
1	授賞式の会場は、多くの著名人が集まり華やかな雰囲気に包まれていた。	じゅしょおしきのかいじょおわおくのちょめえひとがあつまりわなやかなふんいきにつつまれてえた	じゅしょおしきのかいじょおわおくのちょめえじんがあつまりわなやかなふんいきにつつまれてえた
1	終電を逃したので、駅近のホテルに泊まらざるを得なかった。	しゅうでんおのがしたのでえきちかのほてるにとまらざるおえなかった	しゅうでんおのがしたのでえきこんのほてるにとまらざるおえなかった
1	準備不足だったので、案の定プレゼンはうまくいかなかった。	じゅんびぶそくだったのであんのじょおぷれぜんわうまくいかなかった	じゅんびふそくだったのであんのじょおぷれぜんわうまくいかなかった
1	初めて会ったのに、話してみると二人には意外と共通点が多かった。	わじめてあったのにわなしてみるとふたりにわいがいときょおつうてんがおかった	わじめてあったのにわなしてみるとににんにわいがいときょおつうてんがおかった
1	初対面にもかかわらず、二人は音楽の趣味ですっかり意気投合してしまった。	しょたいめんにもかかわらずふたりわおんがくのしゅみですっかりいきとおごおしてしまった	しょたいめんにもかかわらずににんわおんがくのしゅみですっかりいきとおごおしてしまった
1	少子化の現状を嘆いてばかりいても、事態は何一つ改善しない。	しょおしかのげんじょおなげえてばかりいてもじたいわなんひとつかいぜんしない	しょおしかのげんじょおなげえてばかりいてもじたいわなにひとつかいぜんしない
1	少子高齢化に伴う労働力不足は、日本経済の構造的な課題である。特に介護、建設、農業といった分野での人手不足は深刻で、外国人材の受け入れ拡大が喫緊の課題となっている。一方で、受け入れ態勢の整備や、多文化共生社会の実現に向けた取り組みも求められている。	しょおしこおれえかにともなうろおどおりょくふそくわにっぽんけえざいのこおぞおてきなかだいであるとくにかいごけんせつのおぎょおといったぶんやでのひとでぶそくわしんこくでがいこくじんざいのおけえれかくだいがきっきんのかだいとなってえるいっぽおでうけえれたいせえのせえびやたぶんかきょおせえしゃかいのじつげんにむけたとりくみももとめられてえる	しょおしこおれえかにともなうろおどおちからぶそくわにっぽんけえざいのこおぞおてきなかだいであるとくにかいごけんせつのおぎょおといったぶんやでのひとでふそくわしんこくでがいこくじんざいのおけえれかくだいがきっきんのかだいとなってえるいっぽおでうけえれたいせえのせえびやたぶんかきょおせえしゃかいのじつげんにむけたとりくみももとめられてえる
1	色々検討したが、矢張り最初の案が一番よかったようだ。	いろいろけんとおしたがやわりさいしょのあんがいちばんよかったよおだ	いろいろけんとおしたがやばりさいしょのあんがいちばんよかったよおだ
1	寝顔を見ていると、この子の存在がたまらなく愛おしく思えてくる。	ねがおみてえるとこのこのそんざいがたまらなくいとおしくおもえてくる	ねがおみてえるとこのこのそんざいがたまらなくあいおしくおもえてくる
